5 1.00 0.00
6 1.00 0.00
7 1.00 0.00
8 1.00 0.00
9 1.02 0.08
10 1.02 0.06
11 1.00 0.00
12 1.01 0.04
13 1.01 0.04
14 1.01 0.04
15 1.03 0.05
